This file was created using the 202510 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and BEME.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
201509,      722.75,      688.48,      399.13,    22569.26,    19415.86,    18696.04
201510,      671.07,      657.36,      381.85,    21995.98,    18823.96,    17881.47
201511,      699.55,      697.36,      408.55,    23629.82,    20390.22,    19036.22
201512,      742.92,      720.79,      422.53,    23681.88,    20209.30,    19339.33
201601,      713.04,      683.24,      398.06,    23309.43,    19809.70,    18614.22
201602,      618.40,      628.04,      372.60,    22102.85,    18823.01,    16969.85
201603,      613.84,      633.91,      373.65,    22059.30,    18670.47,    16602.38
201604,      658.21,      686.09,      408.92,    23490.60,    19927.04,    18123.14
201605,      668.73,      696.35,      425.48,    23383.96,    20261.49,    18896.55
201606,      688.32,      708.03,      432.79,    23802.00,    20611.91,    18939.99
201607,      698.80,      653.55,      382.38,    24393.06,    20894.62,    17477.72
201608,      748.95,      690.29,      407.19,    25628.30,    21388.72,    18080.74
201609,      759.25,      710.06,      421.76,    25490.74,    21422.91,    18895.00
201610,      780.54,      721.00,      433.07,    25691.34,    21368.92,    18821.15
201611,      722.38,      702.27,      423.82,    25184.01,    20882.16,    18919.98
201612,      780.26,      785.22,      489.14,    25673.03,    21876.24,    21138.90
201701,      779.60,      809.67,      516.18,    26034.38,    22336.97,    21971.21
201702,      805.34,      807.72,      518.19,    26843.07,    22600.13,    22100.48
201703,      830.98,      816.74,      529.25,    27913.24,    23130.88,    22889.62
201704,      861.22,      812.59,      526.06,    28218.54,    23056.19,    22296.05
201705,      876.06,      821.99,      526.46,    28880.98,    23229.82,    21989.68
201706,      868.73,      814.46,      509.19,    29651.91,    23234.46,    21497.40
201707,      855.18,      755.23,      458.58,    28855.81,    22325.88,    22610.38
201708,      863.87,      761.38,      461.06,    29403.73,    22631.12,    22930.71
201709,      862.33,      749.18,      451.30,    29707.76,    22555.38,    22653.42
201710,      912.66,      820.88,      491.94,    30032.16,    23046.58,    23743.15
201711,      920.35,      826.85,      493.65,    31041.12,    23482.39,    24283.29
201712,      958.70,      853.72,      508.54,    31988.42,    24332.31,    25064.48
201801,      973.79,      851.29,      512.29,    32280.50,    24549.91,    25533.18
201802,     1003.45,      880.54,      522.61,    34361.93,    25914.19,    26761.59
201803,      971.22,      853.18,      506.17,    33375.36,    24564.04,    25691.71
201804,      990.15,      864.74,      519.39,    32503.34,    24153.20,    25037.37
201805,     1005.53,      877.46,      535.70,    32771.24,    24135.14,    25105.59
201806,     1075.06,      945.88,      572.98,    33936.71,    24559.94,    24949.11
201807,      983.75,      877.75,      586.70,    35965.28,    21667.81,    25102.92
201808,     1010.85,      896.83,      593.34,    37272.29,    22472.34,    26270.47
201809,     1069.26,      927.60,      609.83,    39155.28,    22792.37,    26324.95
201810,     1055.16,      905.50,      593.21,    39267.86,    22864.52,    25828.93
201811,      917.89,      805.33,      539.39,    35976.82,    21521.25,    24495.78
201812,      928.81,      822.98,      543.67,    36429.35,    21959.35,    24986.36
201901,      821.84,      721.04,      474.01,    33298.82,    19753.26,    22057.17
201902,      920.64,      795.49,      527.34,    35985.63,    21377.79,    23979.24
201903,      975.48,      837.05,      545.87,    37414.27,    22108.41,    24087.29
201904,      979.12,      816.15,      519.36,    38330.11,    22124.75,    23733.55
201905,     1005.54,      855.99,      539.33,    39959.46,    22746.41,    25335.97
201906,      940.56,      785.05,      486.92,    37403.52,    21187.66,    23135.25
201907,      902.01,      774.86,      492.78,    39533.50,    22215.34,    17339.98
201908,      896.07,      779.81,      495.77,    40473.91,    22298.34,    17637.70
201909,      866.05,      733.91,      456.76,    40088.35,    21505.85,    16390.25
201910,      848.58,      759.72,      482.49,    40178.95,    22264.22,    17439.32
201911,      884.31,      779.16,      486.62,    41324.01,    22543.95,    17645.76
201912,      941.13,      803.26,      505.38,    43060.74,    23142.88,    18103.22
202001,      975.53,      841.54,      536.36,    44163.11,    23868.42,    18971.36
202002,      957.45,      801.28,      494.85,    44859.02,    23369.05,    17990.71
202003,      904.76,      732.95,      447.07,    41635.94,    20864.82,    15875.84
202004,      741.00,      574.82,      316.58,    37819.99,    17195.18,    11482.47
202005,      869.87,      652.87,      368.61,    43210.10,    19210.36,    12859.44
202006,      979.24,      690.89,      386.30,    45849.86,    19830.46,    13220.67
202007,      758.05,      697.55,      399.90,    40150.40,    19479.66,    18639.25
202008,      774.22,      722.11,      412.36,    43138.57,    20200.65,    19438.41
202009,      833.26,      758.44,      437.49,    47190.59,    20834.04,    20471.28
202010,      831.59,      729.62,      414.13,    45202.13,    20273.30,    19554.51
202011,      829.03,      747.88,      441.38,    44080.08,    20292.66,    19660.12
202012,     1030.36,      887.10,      529.75,    48773.45,    23133.88,    23095.94
202101,     1180.83,      963.62,      579.32,    50966.61,    24081.62,    24508.83
202102,     1251.86,     1011.76,      644.13,    50737.09,    23969.73,    25142.00
202103,     1339.97,     1111.56,      709.44,    50891.18,    25722.85,    27714.34
202104,     1311.46,     1168.17,      765.90,    52049.24,    26971.95,    29579.94
202105,     1343.20,     1185.42,      777.94,    55432.76,    27911.53,    31133.23
202106,     1320.45,     1204.78,      829.58,    54915.52,    28521.97,    32692.70
202107,     1236.93,     1153.32,      746.22,    57772.37,    26450.90,    33981.04
202108,     1170.18,     1130.11,      720.36,    59757.16,    26343.20,    33023.82
202109,     1208.02,     1147.73,      740.38,    62103.49,    26632.48,    33721.04
202110,     1163.93,     1108.93,      748.82,    58780.31,    25526.32,    33706.90
202111,     1199.43,     1144.27,      783.72,    63572.73,    26438.89,    35714.22
202112,     1112.69,     1124.76,      759.52,    63391.70,    25566.72,    33712.08
202201,     1115.37,     1172.90,      795.33,    65031.97,    27136.58,    35233.55
202202,      968.81,     1065.91,      788.48,    59764.38,    26291.41,    37465.65
202203,      967.37,     1077.83,      808.55,    57849.61,    26196.07,    37523.62
202204,      981.12,     1090.98,      812.16,    60252.91,    26598.36,    38197.38
202205,      845.43,      992.29,      766.21,    53731.77,    24773.05,    35930.75
202206,      805.68,     1009.91,      795.39,    52319.72,    25672.53,    37725.78
202207,      885.72,      780.61,      480.40,    52174.47,    21436.47,    27221.23
202208,     1008.42,      865.28,      522.96,    58657.33,    22532.60,    29329.52
202209,     1015.09,      845.07,      509.93,    55871.52,    22074.15,    28573.91
202210,      928.13,      763.02,      460.66,    50742.58,    20058.21,    26182.71
202211,      984.20,      840.66,      524.25,    53539.04,    22234.91,    30095.05
202212,      981.41,      865.32,      537.35,    56282.09,    23320.03,    31217.00
202301,      935.14,      810.64,      509.36,    52348.51,    22319.43,    29647.63
202302,     1077.31,      902.95,      551.96,    56195.21,    23399.10,    31189.99
202303,     1052.36,      889.67,      549.72,    55389.68,    22519.07,    29956.15
202304,     1024.14,      860.59,      492.30,    59122.92,    22309.19,    28277.92
202305,     1023.45,      843.13,      478.95,    59661.46,    22403.85,    28812.02
202306,     1038.23,      857.50,      457.84,    62224.71,    21367.65,    26767.19
202307,     1064.17,      991.00,      454.00,    63708.78,    28344.16,    18187.70
202308,     1127.65,     1055.00,      499.08,    65774.05,    29586.19,    19386.54
202309,     1042.07,      995.96,      474.86,    65020.65,    28741.41,    18190.78
202310,      974.61,      943.44,      448.83,    61541.52,    27927.34,    17721.94
202311,      890.98,      887.90,      422.95,    60428.72,    26694.42,    16895.17
202312,      983.47,      962.49,      469.22,    66372.27,    28741.59,    18808.90
202401,     1110.78,     1085.79,      551.83,    69101.68,    30248.03,    20883.93
202402,     1063.61,     1039.10,      524.62,    70298.82,    30855.69,    20359.88
202403,     1149.35,     1096.61,      543.57,    74320.10,    32637.01,    20754.07
202404,     1169.42,     1130.92,      570.42,    76171.15,    34119.20,    22435.10
202405,     1080.64,     1058.78,      533.65,    73559.72,    32249.24,    21037.60
202406,     1149.43,     1109.91,      560.96,    77730.99,    33349.05,    21823.73
202407,     1044.12,     1051.04,      508.78,    83991.81,    29087.50,    28001.76
202408,     1145.33,     1157.45,      579.66,    83922.19,    30502.11,    29905.74
202409,     1154.43,     1138.10,      571.67,    85987.86,    30723.70,    30481.69
202410,     1197.00,     1149.26,      573.88,    88331.32,    31022.16,    30335.16
202411,     1202.27,     1129.98,      570.37,    87497.41,    30660.95,    31049.02
202412,     1375.99,     1250.95,      636.57,    93118.44,    32653.00,    34141.86
202501,     1292.82,     1152.34,      597.10,    92382.96,    30319.20,    31979.75
202502,     1318.79,     1196.37,      605.24,    95012.86,    31479.01,    33731.27
202503,     1224.25,     1122.04,      585.82,    91905.59,    31384.36,    34495.02
202504,     1143.15,     1043.39,      552.56,    85130.00,    30573.39,    33519.55
202505,     1137.16,     1012.48,      531.59,    85936.49,    29218.58,    32519.44
202506,     1215.12,     1060.71,      565.01,    92528.35,    30033.97,    33707.20
202507,     1128.74,     1107.04,      600.91,    98624.87,    35708.12,    24383.75
202508,     1150.91,     1134.82,      618.05,   102119.90,    36403.45,    24363.39
202509,     1227.02,     1218.97,      683.41,   103515.31,    37228.76,    26092.98
202510,     1248.49,     1244.14,      686.27,   108491.25,    37810.05,    26775.94


  For portfolios formed in June of year t  Value Weight Average of BE/ME Calculated for June of t to June of t+1 as:  Sum[ME(Mth) * BE(Fiscal Year t-1) / ME(Dec t-1)] / Sum[ME(Mth)]  Where Mth is a month from June of t to June of t+1  and BE(Fiscal Year t-1) is adjusted for net stock issuance to Dec t-1
,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
192607,   0.5070,   1.0809,   3.1784,   0.4483,   1.0146,   2.2390
192608,   0.5044,   1.0797,   3.2422,   0.4550,   1.0150,   2.2241
192609,   0.5049,   1.0786,   3.2363,   0.4589,   1.0167,   2.2242
192610,   0.5033,   1.0761,   3.2562,   0.4620,   1.0177,   2.2195
192611,   0.5030,   1.0736,   3.2953,   0.4616,   1.0151,   2.2164
192612,   0.5014,   1.0735,   3.2932,   0.4570,   1.0152,   2.2166
192701,   0.4989,   1.0699,   3.3522,   0.4597,   1.0198,   2.2112
192702,   0.4979,   1.0736,   3.4034,   0.4599,   1.0195,   2.2176
192703,   0.4999,   1.0720,   3.4567,   0.4614,   1.0204,   2.2493
192704,   0.4961,   1.0748,   3.4674,   0.4625,   1.0231,   2.2641
192705,   0.4944,   1.0791,   3.5103,   0.4625,   1.0244,   2.2657
192706,   0.4946,   1.0772,   3.5771,   0.4619,   1.0246,   2.2526
192707,   0.5301,   1.1015,   3.4320,   0.5187,   1.0749,   2.3788
192708,   0.5299,   1.1007,   3.4145,   0.5153,   1.0773,   2.3821
192709,   0.5352,   1.1037,   3.3867,   0.5111,   1.0764,   2.3751
192710,   0.5348,   1.0998,   3.3687,   0.5089,   1.0759,   2.3944
192711,   0.5370,   1.1001,   3.3691,   0.5106,   1.0734,   2.3589
192712,   0.5384,   1.0982,   3.3740,   0.5109,   1.0740,   2.3713
192801,   0.5386,   1.0993,   3.3258,   0.5097,   1.0745,   2.3726
